
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 2000년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
멕시코,산 크리스토발 라스 카사스,76845,2002,2010,11,      13.3,      21.0,       8.0,      58.0,     186.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2010,12,      12.4,      20.8,       6.6,      16.0,     197.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,1,      12.4,      20.8,       6.6,       0.0,     203.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,2,      13.7,      22.5,       7.1,       7.0,     181.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,3,      14.8,      24.0,       8.2,       4.0,     246.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,4,      16.4,      25.6,       9.5,      11.0,     250.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,5,      16.8,      25.0,      11.3,     107.0,     182.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,7,      16.7,      23.8,      11.9,     188.0,     217.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,8,      16.9,      24.3,      12.1,      35.0,     233.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,9,      16.6,      23.7,      12.4,     278.0,     107.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,10,      14.8,      24.0,       8.2,       4.0,     246.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2011,11,      13.4,      21.2,       8.0,      58.0,     224.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,2,      13.8,      22.4,       7.3,       7.0,     181.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,4,      16.3,      25.4,       9.3,      11.0,     250.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,5,      12.4,      20.8,       6.6,       0.0,     203.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,6,      16.7,      23.8,      12.2,     283.0,     114.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,7,      16.6,      23.8,      11.9,     188.0,     217.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,8,      16.9,      24.2,      12.1,      35.0,     233.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,10,      15.6,      22.4,      10.9,      61.0,     189.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2012,12,      12.6,      20.9,       6.5,      16.0,     197.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,1,      12.5,      20.8,       6.8,       0.0,     203.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,2,      13.8,      22.5,       7.3,       7.0,     181.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,3,      14.7,      23.8,       8.2,       4.0,     246.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,4,      16.4,      25.5,       9.4,      11.0,     250.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,5,      16.9,      24.9,      11.3,     107.0,     182.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,6,      16.7,      23.8,      12.3,     283.0,     114.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,7,      16.6,      23.8,      11.8,     188.0,     217.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,8,      16.8,      24.2,      12.1,      35.0,     233.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,9,      16.6,      23.7,      12.4,     278.0,     107.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,10,      15.6,      22.5,      11.0,      61.0,     189.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,11,      13.4,      21.1,       8.1,      58.0,     186.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2013,12,      12.7,      20.9,       6.6,      16.0,     197.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,1,      12.4,      20.7,       6.8,       0.0,     203.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,3,      14.8,      23.9,       8.3,       4.0,     246.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,4,      16.5,      25.5,       9.5,      11.0,     250.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,5,      16.9,      24.9,      11.4,     107.0,     182.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,6,      16.7,      23.8,      12.3,     283.0,     114.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,8,      16.8,      24.2,      12.0,      35.0,     233.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,9,      16.6,      23.6,      12.4,     278.0,     107.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,10,      13.4,      21.1,      12.0,      61.0,     189.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2014,12,      12.8,      20.9,       6.7,      16.0,     197.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,1,      12.5,      20.7,       6.8,       7.0,     203.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,2,      13.8,      22.5,       7.2,       7.0,     181.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,3,      14.9,      23.8,       8.3,       4.0,     246.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,4,      16.5,      25.5,       9.5,      11.0,     250.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,5,      16.9,      24.9,      11.3,     107.0,     182.0
멕시코,산 크리스토발 라스 카사스,76845,2002,2015,6,      16.8,      23.9,      12.3,     283.0,     114.0
인도네시아,소롱 제프만,97502,2008,2012,1,      27.1,      31.3,      24.0,     157.0,     169.0
인도네시아,소롱 제프만,97502,2008,2012,2,      27.1,      31.3,      24.0,     189.0,     156.0
인도네시아,소롱 제프만,97502,2008,2012,3,      27.1,      31.2,      24.0,    2001.0,     156.0
인도네시아,소롱 제프만,97502,2008,2012,4,      26.9,      31.2,      23.9,     191.0,     175.0
인도네시아,소롱 제프만,97502,2008,2012,5,      26.1,      30.3,      23.6,     351.0,     132.0
인도네시아,소롱 제프만,97502,2008,2012,6,      26.1,      30.3,      23.6,     351.0,     132.0
인도네시아,소롱 제프만,97502,2008,2012,7,      26.1,      30.3,      23.6,    4829.0,     125.0
인도네시아,소롱 제프만,97502,2008,2012,8,      26.0,      30.2,      23.5,    3946.0,     150.0
인도네시아,소롱 제프만,97502,2008,2012,9,      26.3,      30.9,       3.8,     322.0,     138.0
인도네시아,소롱 제프만,97502,2008,2012,10,      27.1,      31.6,      24.0,     228.0,     153.0
인도네시아,소롱 제프만,97502,2008,2012,11,      27.1,      31.7,      24.1,,
인도네시아,소롱 제프만,97502,2008,2012,12,      27.1,      31.4,      24.1,     206.0,     164.0
인도네시아,소롱 제프만,97502,2009,2012,9,      26.3,      30.9,      23.8,     322.0,     138.0
인도네시아,수라바야 페라크 I,96933,2007,2011,12,      26.3,      60.8,      24.0,     214.0,     168.0
인도네시아,시볼가 피낭소리,96073,2002,2010,2,      25.9,       3.4,       0.0,     487.0,     155.0
프랑스,아리스트로,7775,2001,2006,9,      19.8,      27.0,      11.5,       8.0,     287.0
멕시코,알타이,76113,2006,2007,1,       9.4,      22.0,       6.5,       0.0,     203.0
멕시코,알타이,76113,2006,2007,3,      13.8,      26.4,       9.6,      10.0,     240.0
멕시코,알타이,76113,2006,2007,5,      23.2,      34.1,      17.4,       0.0,     263.0
멕시코,알타이,76113,2006,2007,8,      28.6,      38.8,      25.4,      13.0,     269.0
멕시코,알타이,76113,2006,2007,10,      18.5,      31.9,      13.9,       4.0,     146.0
멕시코,알타이,76113,2006,2007,11,      15.4,      30.0,      11.5,       0.0,     215.0
멕시코,알타이,76113,2006,2008,1,       9.8,      22.0,       6.4,       0.0,     200.0
멕시코,알타이,76113,2006,2008,2,      11.0,      23.9,       6.1,       0.0,     204.0
멕시코,알타이,76113,2006,2008,4,      17.8,      30.8,      12.1,       0.0,     280.0
멕시코,알타이,76113,2006,2008,5,      23.0,      33.1,      16.4,       0.0,     269.0
멕시코,알타이,76113,2006,2008,6,      27.9,      34.4,      22.0,      25.0,     246.0
멕시코,알타이,76113,2006,2008,7,      29.6,      41.0,      26.0,      19.0,     626.0
멕시코,알타이,76113,2006,2008,8,      28.7,      39.0,      25.0,      60.0,     264.0
멕시코,알타이,76113,2006,2008,9,      26.1,      35.3,      23.0,      80.0,     252.0
멕시코,알타이,76113,2006,2008,11,      15.2,      30.0,      11.0,      70.0,     216.0
멕시코,알타이,76113,2006,2008,12,      10.1,      21.6,       6.2,       0.0,     206.0
멕시코,알타이,76113,2006,2009,1,      10.4,      19.6,       7.0,       0.0,     217.0
멕시코,알타이,76113,2006,2009,2,      10.6,      24.0,       6.1,      32.0,     208.0
멕시코,알타이,76113,2006,2009,3,      21.7,      28.0,       9.4,       0.0,     248.0
멕시코,알타이,76113,2006,2009,4,      18.0,      31.0,      11.2,       0.0,     295.0
멕시코,알타이,76113,2006,2009,5,      24.8,      34.6,      17.0,       0.0,     296.0
멕시코,알타이,76113,2006,2009,6,      29.0,      36.0,      21.5,      19.0,     250.0
멕시코,알타이,76113,2006,2009,7,      31.0,      41.0,      26.0,      15.0,     237.0
멕시코,알타이,76113,2006,2009,8,      30.0,      40.0,      24.6,      60.0,     200.0
멕시코,알타이,76113,2006,2009,9,      27.3,      36.5,      22.1,      10.0,     106.0
멕시코,알타이,76113,2006,2009,10,      20.2,      33.2,      14.4,      80.0,     313.0
멕시코,알타이,76113,2006,2009,11,      16.0,      29.1,      10.4,       0.0,     207.0
멕시코,알타이,76113,2006,2009,12,      10.1,      21.6,       6.2,       0.0,     206.0
멕시코,알타이,76113,2006,2010,1,      10.8,      22.1,       6.7,      13.0,     209.0
멕시코,알타이,76113,2006,2010,2,       1.1,      23.4,       6.2,       9.0,     209.0
멕시코,알타이,76113,2006,2010,3,      21.0,      27.0,       9.1,      50.0,     259.0
멕시코,알타이,76113,2006,2010,4,      19.0,      31.0,      11.3,      14.0,     298.0
멕시코,알타이,76113,2006,2010,5,      25.3,      35.0,      16.1,      13.0,     309.0
멕시코,알타이,76113,2006,2010,6,      29.3,      37.4,      21.0,       0.0,     363.0
멕시코,알타이,76113,2006,2010,7,      31.0,      41.1,      25.8,      40.0,     244.0
멕시코,알타이,76113,2006,2010,8,      30.4,      40.0,      24.7,      90.0,     275.0
멕시코,알타이,76113,2006,2010,9,      28.0,      37.1,      22.4,      21.0,     265.0
멕시코,알타이,76113,2006,2010,10,      21.0,      33.1,      14.8,      80.0,     304.0
멕시코,알타이,76113,2006,2010,11,      16.0,      29.1,      10.4,       8.0,     214.0
멕시코,알타이,76113,2006,2010,12,      11.2,      22.2,       6.4,       0.0,     200.0
멕시코,알타이,76113,2006,2011,1,      11.6,      22.1,       6.4,      11.0,     210.0
멕시코,알타이,76113,2006,2011,2,      11.6,      21.0,       6.4,      13.0,     211.0
멕시코,알타이,76113,2006,2011,4,      19.4,      31.3,      12.0,       4.0,     292.0
멕시코,알타이,76113,2006,2011,5,      25.4,      35.1,      16.1,       1.0,     317.0
멕시코,알타이,76113,2006,2011,6,      29.3,      37.4,      21.0,      12.0,     290.0
멕시코,알타이,76113,2006,2011,7,      32.0,      41.0,      26.0,     400.0,     250.0
멕시코,알타이,76113,2006,2011,8,      31.0,      40.2,      25.0,     760.0,     276.0
멕시코,알타이,76113,2006,2011,9,      29.0,      38.0,      22.4,     240.0,     267.0
멕시코,알타이,76113,2006,2011,10,      22.5,      33.4,      15.0,       0.0,     267.0
멕시코,알타이,76113,2006,2011,12,      11.0,      22.0,       6.0,     350.0,     193.0
멕시코,알타이,76113,2006,2012,1,      11.9,      20.7,       6.2,      94.0,     213.0
멕시코,알타이,76113,2006,2012,2,      12.3,      23.3,       6.0,      90.0,     184.0
멕시코,알타이,76113,2006,2012,3,      16.1,      27.4,       9.2,      41.0,     269.0
멕시코,알타이,76113,2006,2012,4,      20.1,      31.4,      12.1,      40.0,     302.0
멕시코,알타이,76113,2006,2012,5,      26.0,      36.0,      17.2,      20.0,     324.0
멕시코,알타이,76113,2006,2012,6,      30.0,      38.0,      21.3,      11.0,     294.0
멕시코,알타이,76113,2006,2012,7,      32.0,      41.0,      26.0,      50.0,     253.0
멕시코,알타이,76113,2006,2012,8,      31.2,      40.2,      25.0,      72.0,     280.0
멕시코,알타이,76113,2006,2012,9,      29.0,      38.0,      22.4,      34.0,     266.0
멕시코,알타이,76113,2006,2012,10,      23.0,      33.4,      15.0,      70.0,     269.0
멕시코,알타이,76113,2006,2012,11,      17.0,      29.0,      10.3,      30.0,     207.0
멕시코,알타이,76113,2006,2012,12,      12.0,      22.0,       6.0,      73.0,     134.0
멕시코,알타이,76113,2006,2013,1,      13.0,      22.2,       6.1,     110.0,     212.0
멕시코,알타이,76113,2006,2013,3,      17.0,      28.0,      10.0,       4.0,     270.0
멕시코,알타이,76113,2006,2013,4,      21.0,      32.0,      12.1,       3.0,     300.0
멕시코,알타이,76113,2006,2013,5,      26.3,      36.0,      16.3,       2.0,     327.0
멕시코,알타이,76113,2006,2013,6,      30.1,      39.0,      22.0,       9.0,     302.0
멕시코,알타이,76113,2006,2013,8,      32.0,      40.3,      25.0,      83.0,     273.0
멕시코,알타이,76113,2006,2013,10,      23.0,      33.3,      15.3,       8.0,     216.0
멕시코,알타이,76113,2006,2013,12,      12.0,      22.0,       6.0,     120.0,     194.0
멕시코,알타이,76113,2006,2014,1,      14.0,      23.0,       0.6,     100.0,     212.0
멕시코,알타이,76113,2006,2014,2,      13.0,      21.2,       6.1,       7.0,     200.0
멕시코,알타이,76113,2006,2014,4,      21.3,      32.0,      12.2,       3.0,     300.0
멕시코,알타이,76113,2006,2014,5,      26.2,      35.7,      16.8,       0.0,     331.0
멕시코,알타이,76113,2006,2014,6,      30.3,      41.0,      22.1,       8.0,     280.0
인도네시아,자야푸라/도크 II,97698,2009,2013,12,      28.5,      32.1,      25.2,     264.0,     105.0
인도네시아,자야푸라/도크 II,97698,2010,2014,2,      28.0,      31.0,       5.0,     282.0,     110.0
인도네시아,자야푸라/도크 II,97698,2010,2014,3,      27.9,      31.6,      25.1,     300.0,     104.0
인도네시아,자야푸라/도크 II,97698,2010,2014,5,      28.5,      32.0,      25.6,     253.0,     134.0
인도네시아,자야푸라/도크 II,97698,2010,2014,6,      28.1,      31.9,      25.1,     129.0,     118.0
호주,지오게타운 에어포트,94274,2005,2010,1,      28.1,      33.0,      23.3,     352.0,
호주,지오게타운 에어포트,94274,2005,2010,2,      27.9,      33.1,      22.7,     289.0,
호주,지오게타운 에어포트,94274,2005,2010,3,      27.5,      33.9,      21.7,      75.0,
호주,지오게타운 에어포트,94274,2005,2010,4,      26.1,      32.7,      19.2,      33.0,
호주,지오게타운 에어포트,94274,2005,2010,5,      23.0,      30.2,      16.4,       8.0,
호주,지오게타운 에어포트,94274,2005,2010,6,      21.4,      28.5,      14.5,      23.0,
호주,지오게타운 에어포트,94274,2005,2010,7,      21.1,      28.3,      13.4,      17.0,
호주,지오게타운 에어포트,94274,2005,2010,8,      22.3,      30.2,      14.5,       4.0,
호주,지오게타운 에어포트,94274,2005,2010,10,      28.0,      35.6,      20.6,      16.0,
호주,지오게타운 에어포트,94274,2005,2010,11,      29.4,      36.3,      22.6,      61.0,
호주,지오게타운 에어포트,94274,2005,2010,12,      30.5,      36.4,      23.9,     177.0,
호주,캔버라,94926,2008,2010,1,      22.4,      31.6,      14.4,      25.0,
호주,캔버라,94926,2008,2010,2,      21.4,      28.4,      14.5,      70.0,
호주,캔버라,94926,2008,2010,3,      18.6,      25.8,      11.4,      49.0,
호주,캔버라,94926,2008,2010,4,      14.1,      20.5,       7.7,      46.0,     245.0
호주,캔버라,94926,2008,2010,5,      10.0,      16.6,       3.4,      41.0,     205.0
호주,캔버라,94926,2008,2010,6,       7.4,      13.0,       1.8,      28.0,     190.0
호주,캔버라,94926,2008,2010,7,       6.5,      12.7,       0.3,      46.0,     171.0
호주,캔버라,94926,2008,2010,8,       7.6,      13.5,       1.8,      51.0,     217.0
호주,캔버라,94926,2008,2010,9,      10.4,      17.0,       3.8,      60.0,     234.0
호주,캔버라,94926,2008,2010,10,      13.6,      20.7,       6.6,      74.0,
호주,캔버라,94926,2008,2010,11,      18.0,      25.2,      10.7,      68.0,     215.0
호주,캔버라,94926,2008,2010,12,      19.1,      26.5,      11.7,     137.0,     279.0
호주,케이프 보다 AWS,95805,2002,2010,1,      19.6,      24.3,      14.1,      18.0,
호주,케이프 보다 AWS,95805,2002,2010,2,      19.2,      24.3,      14.1,       7.0,
호주,케이프 보다 AWS,95805,2002,2010,3,      17.7,      22.3,      13.1,      25.0,
호주,케이프 보다 AWS,95805,2002,2010,4,      16.4,      19.9,      12.6,      56.0,
호주,케이프 보다 AWS,95805,2002,2010,5,      14.0,      17.0,      11.1,      62.0,
호주,케이프 보다 AWS,95805,2002,2010,6,      12.5,      15.1,       9.7,     101.0,
호주,케이프 보다 AWS,95805,2002,2010,7,      11.8,      14.2,       9.1,      90.0,
호주,케이프 보다 AWS,95805,2002,2010,8,      11.9,      14.6,       9.1,      78.0,
호주,케이프 보다 AWS,95805,2002,2010,9,      12.5,      15.9,       9.2,      47.0,
호주,케이프 보다 AWS,95805,2002,2010,10,      13.9,      18.0,      10.1,      24.0,
호주,케이프 보다 AWS,95805,2002,2010,11,      16.6,      21.3,      12.0,      34.0,
호주,케이프 보다 AWS,95805,2002,2010,12,      17.5,      22.4,      13.0,      26.0,
세네갈,콜다,61698,2007,2020,5,,      39.7,      23.9,      13.0,
멕시코,콜리마,76658,2008,2011,9,      26.2,      32.5,      20.5,     155.0,     170.0
세네갈,크드구,61699,2007,2010,1,,      34.3,      17.9,       0.0,      92.0
세네갈,크드구,61699,2007,2010,2,      28.8,      37.0,       0.5,       0.0,     212.0
세네갈,크드구,61699,2007,2010,3,      28.8,,,       0.0,     221.0
세네갈,크드구,61699,2007,2010,4,      33.0,      39.8,      26.2,       0.0,     215.0
세네갈,크드구,61699,2007,2010,5,      32.5,      38.9,      26.1,       5.0,     207.0
세네갈,크드구,61699,2007,2010,6,      29.1,      34.5,      23.7,     156.0,     191.0
세네갈,크드구,61699,2007,2010,7,      26.8,      31.6,      22.0,       2.0,     166.0
세네갈,크드구,61699,2007,2010,8,      26.3,      31.0,      21.6,     304.0,     156.0
세네갈,크드구,61699,2007,2010,9,      26.6,      31.9,      21.3,     278.0,     161.0
세네갈,크드구,61699,2007,2010,10,      27.7,      33.7,      21.6,      98.0,     188.0
세네갈,크드구,61699,2007,2010,11,      27.9,      34.8,      19.2,       6.0,     211.0
세네갈,크드구,61699,2007,2010,12,      25.4,      33.8,      16.9,       0.0,     204.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,1,      26.8,      31.2,      23.7,     282.0,      88.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,2,      26.9,      31.6,      23.7,     243.0,      96.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,3,      27.1,      31.7,      23.9,     239.0,     108.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,4,      27.7,      32.6,      24.2,     193.0,     133.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,5,      26.7,      31.3,       3.7,,      88.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,6,      27.5,      32.4,      23.9,     211.0,     123.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,7,      27.4,      32.5,      23.8,     229.0,     133.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,8,      27.5,      33.1,      23.7,     183.0,     137.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,9,      26.7,      31.3,       3.7,,      88.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,10,      27.6,      32.8,      24.0,     226.0,     118.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,11,      27.4,      32.4,      24.0,     266.0,      99.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2001,2010,12,      26.9,      31.7,       3.8,,     103.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,1,      26.8,      31.3,      23.7,     290.0,      91.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,3,      27.1,      31.8,      23.9,     261.0,     110.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,4,      27.6,      32.5,      24.1,     191.0,     130.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,5,      27.9,      33.0,      24.3,     243.0,     138.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,6,      27.5,      32.6,      23.9,     245.0,     126.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,7,      27.4,      32.5,      23.8,     224.0,     134.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,8,      27.6,      33.1,      23.8,     208.0,     139.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2002,2011,11,      27.2,      31.8,      23.9,     450.0,     167.0
인도네시아,투알 두마투분,97810,2001,2009,11,      27.7,      32.2,      22.2,     166.0,     170.0
멕시코,파추카,76632,2008,2009,9,      15.3,      23.4,       7.4,      58.0,     194.0
인도네시아,판중판단,96249,2010,2015,1,      25.8,      29.5,       3.2,     262.0,     120.0
인도네시아,팡칼란 분 이스칸다르,96645,2002,2009,4,      27.2,      32.0,      23.5,     121.0,     130.0
짐바브웨,하라레,67775,2001,2006,1,      21.1,      26.0,      15.5,     189.0,     210.0
짐바브웨,하라레,67775,2001,2006,2,      21.3,      26.3,      15.5,     143.0,     186.0
짐바브웨,하라레,67775,2001,2006,3,      20.0,      26.4,      14.5,      92.0,     238.0
짐바브웨,하라레,67775,2001,2006,4,      18.8,      25.5,      12.9,      41.0,     248.0
짐바브웨,하라레,67775,2001,2006,5,      16.5,      23.6,       9.8,      14.0,     271.0
짐바브웨,하라레,67775,2001,2006,6,      14.4,      21.5,       7.6,       4.0,     256.0
짐바브웨,하라레,67775,2001,2006,7,      14.4,      21.4,       6.9,       2.0,     272.0
짐바브웨,하라레,67775,2001,2006,8,      17.5,      23.8,       8.6,       3.0,     295.0
짐바브웨,하라레,67775,2001,2006,10,      21.3,      28.4,      14.1,      33.0,     292.0
짐바브웨,하라레,67775,2001,2006,11,      21.9,      27.4,      15.4,      92.0,     217.0
짐바브웨,하라레,67775,2001,2006,12,      21.0,      26.4,      15.7,     169.0,     188.0

