
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 1980년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
인도네시아,수라바야 페라크 II,96937,1981,2007,4,      28.8,      33.1,      25.1,     145.0,     116.0
인도네시아,수라바야 페라크 II,96937,1981,2007,5,      28.7,      32.9,      25.0,      82.0,     136.0
인도네시아,수라바야 페라크 II,96937,1981,2007,6,      27.9,      32.3,      24.2,      57.0,     142.0
인도네시아,수라바야 페라크 II,96937,1981,2007,7,      27.5,      32.0,      23.5,      20.0,     157.0
인도네시아,수라바야 페라크 II,96937,1981,2007,8,      27.8,      32.4,      23.3,       9.0,     156.0
인도네시아,수라바야 페라크 II,96937,1981,2007,9,      28.7,      33.6,      24.1,      19.0,     162.0
인도네시아,수라바야 페라크 II,96937,1981,2007,11,      29.7,      34.3,      25.5,     100.0,     120.0
인도네시아,수라바야 페라크 II,96937,1981,2007,12,      28.8,      33.3,      24.9,     236.0,
인도네시아,수라바야 페라크 II,96937,1981,2010,1,      28.3,      33.2,      25.0,     279.0,
인도네시아,수라바야 페라크 II,96937,1981,2010,2,      28.1,      32.9,      24.8,     293.0,
인도네시아,수라바야 페라크 II,96937,1981,2010,3,      28.6,      33.3,      25.2,     235.0,     104.0
인도네시아,수라바야 페라크 II,96937,1981,2010,4,      29.1,      33.5,      25.7,     156.0,     116.0
인도네시아,수라바야 페라크 II,96937,1981,2010,5,      28.9,      33.2,      25.4,      83.0,     136.0
인도네시아,수라바야 페라크 II,96937,1981,2010,6,      28.3,      32.8,      24.7,      57.0,     142.0
인도네시아,수라바야 페라크 II,96937,1981,2010,7,      28.0,      32.6,      23.9,      17.0,     157.0
인도네시아,수라바야 페라크 II,96937,1981,2010,8,      28.4,      33.0,      24.1,      13.0,     156.0
인도네시아,수라바야 페라크 II,96937,1981,2010,9,      29.1,      34.0,      24.8,      24.0,     162.0
인도네시아,수라바야 페라크 II,96937,1981,2010,10,      29.8,      34.7,      25.7,      83.0,     150.0
인도네시아,수라바야 페라크 II,96937,1981,2010,11,      29.6,      34.3,      26.0,      95.0,     120.0
인도네시아,수라바야 페라크 II,96937,1981,2010,12,      28.8,      33.5,      25.3,     248.0,
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,2,      26.3,      30.3,      23.1,    3023.0,     142.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,3,      26.6,      31.0,       3.1,     222.0,     187.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,4,      27.0,      32.2,      23.0,     118.0,     205.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,5,      27.0,      32.2,      23.0,     118.0,     205.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,6,      26.3,      32.1,      21.4,      16.0,     234.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,7,      25.9,      32.0,       2.6,      10.0,     244.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,8,      26.1,      32.7,       2.5,       3.0,     247.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,9,      27.1,      33.9,      21.4,      13.0,     245.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,10,      27.3,      33.9,      21.8,      44.0,     246.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,11,      27.8,      33.6,      23.5,     125.0,     213.0
인도네시아,숨바와브사르 브랑비지,97260,1981,2010,12,      26.9,      31.9,      23.4,     215.0,     183.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,1,      26.5,      30.5,      23.2,     237.0,     160.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,3,      26.6,      31.0,      23.1,     220.0,     186.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,4,      27.0,      32.1,      23.0,     123.0,     204.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,5,      26.9,      32.6,      22.3,      41.0,     240.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,6,      26.3,      32.1,      21.4,      13.0,     239.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,7,      25.9,      32.0,      20.6,       9.0,     249.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,8,      26.1,      32.6,      20.5,       3.0,     249.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,9,      27.1,      33.8,      21.4,      12.0,     248.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,10,      27.3,      34.0,      21.9,      43.0,     249.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,11,      27.8,      33.6,      23.5,     127.0,     213.0
인도네시아,숨바와브사르 브랑비지,97260,1982,2011,12,      26.9,      31.5,      23.4,     217.0,     185.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,1,      26.5,      30.5,      23.2,     234.0,     159.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,2,      26.3,      30.3,      23.2,     303.0,     144.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,3,      26.6,      31.0,      23.1,     231.0,     185.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,4,      27.0,      32.2,      23.0,     122.0,     207.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,5,      26.9,      32.5,      22.3,      44.0,     241.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,6,      26.3,      32.1,      21.4,      12.0,     241.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,7,      25.9,      32.0,      20.6,       9.0,     250.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,8,      26.2,      32.6,      20.5,       3.0,     253.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,9,      27.2,      33.8,      21.5,      12.0,     250.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,10,      27.4,      34.0,      22.0,      43.0,     252.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,11,      27.8,      33.6,      23.6,     128.0,     215.0
인도네시아,숨바와브사르 브랑비지,97260,1983,2012,12,      26.9,      31.5,      23.4,     220.0,     186.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,1,      26.5,      30.5,      23.2,     240.0,     158.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,2,      26.3,      30.3,      23.2,     307.0,     145.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,3,      26.6,      31.0,      23.1,     229.0,     188.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,4,      27.0,      32.2,      23.0,     119.0,     210.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,5,      26.9,      32.6,      22.4,      42.0,     242.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,6,      26.3,      32.1,      21.5,      17.0,     242.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,7,      25.9,      32.0,      20.7,       9.0,     251.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,9,      27.2,      33.8,      21.5,      12.0,     252.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,10,      27.4,      34.0,      22.0,      40.0,     254.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,11,      27.9,      33.6,      23.6,     116.0,     217.0
인도네시아,숨바와브사르 브랑비지,97260,1984,2013,12,      26.9,      31.5,      23.5,     224.0,     184.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,1,      26.5,      30.5,      23.2,     238.0,     159.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,2,      26.4,      30.3,      23.2,     293.0,     147.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,3,      26.6,      31.2,      23.1,     227.0,     191.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,4,      27.0,      32.2,      23.0,     121.0,     210.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,5,      27.0,      32.6,      22.4,      42.0,     246.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,6,      26.4,      32.1,      21.5,      17.0,     243.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,7,      25.9,      32.0,      20.7,      10.0,     252.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,8,      26.2,      32.6,      20.5,       3.0,     258.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,9,      27.2,      33.9,      21.5,      10.0,     256.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,10,      27.5,      34.1,      22.0,      40.0,     259.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,11,      27.9,      33.7,      23.7,     114.0,     220.0
인도네시아,숨바와브사르 브랑비지,97260,1985,2014,12,      26.9,      31.6,      23.5,    2271.0,     186.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,1,      26.5,      30.5,      23.2,    2391.0,     159.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,2,      56.4,      30.4,      23.3,     291.0,     148.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,3,      26.7,      31.2,      23.1,     228.0,     193.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,4,      27.0,      32.2,      23.1,     124.0,     212.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,5,      27.0,      32.6,      22.4,       4.0,      88.0
인도네시아,숨바와브사르 브랑비지,97260,1986,2015,6,      26.4,      32.2,      21.6,      17.0,     246.0
중국,쉬저우,58027,1981,2010,1,       0.7,       5.3,,      18.0,     140.0
중국,쉬저우,58027,1981,2010,2,       3.5,       8.5,      -0.5,      21.0,     143.0
중국,쉬저우,58027,1981,2010,3,       8.6,      13.9,       4.0,      33.0,     181.0
중국,쉬저우,58027,1981,2010,4,      15.6,      21.1,      10.3,      34.0,     212.0
중국,쉬저우,58027,1981,2010,5,      21.1,      26.5,      15.9,      70.0,     229.0
중국,쉬저우,58027,1981,2010,6,      25.4,      30.5,      20.6,     115.0,     204.0
중국,쉬저우,58027,1981,2010,7,      27.3,      31.4,      23.9,     253.0,     177.0
중국,쉬저우,58027,1981,2010,8,      26.4,      30.6,      23.0,     140.0,     184.0
중국,쉬저우,58027,1981,2010,9,      22.1,      26.9,      17.9,      74.0,     179.0
중국,쉬저우,58027,1981,2010,10,      16.2,      21.8,      11.5,      42.0,     184.0
중국,쉬저우,58027,1981,2010,11,       8.8,      14.3,       4.4,      29.0,     160.0
멕시코,슈와,76311,1990,2008,1,      16.9,      28.5,       8.8,      30.0,     225.0
멕시코,슈와,76311,1990,2008,3,      21.0,      32.1,      11.3,       7.0,     262.0
멕시코,슈와,76311,1990,2008,5,      28.1,      39.0,      17.4,       3.0,     320.0
멕시코,슈와,76311,1990,2008,8,      28.3,      35.7,      23.3,     199.0,     247.0
멕시코,슈와,76311,1990,2008,10,      25.6,      35.3,      18.8,      47.0,     258.0
멕시코,슈와,76311,1990,2008,11,      21.1,      31.8,      12.4,      34.0,     228.0
멕시코,슈와,76311,1990,2008,12,      17.4,      28.1,       9.5,      33.0,     186.0
멕시코,슈와,76311,1990,2009,1,      16.9,      28.5,       8.8,      28.0,     196.0
멕시코,슈와,76311,1990,2009,2,      18.7,      29.7,      10.1,      32.0,     215.0
멕시코,슈와,76311,1990,2009,4,      24.4,      35.5,      13.9,       4.0,     280.0
멕시코,슈와,76311,1990,2009,5,      28.1,      38.9,      17.5,       3.0,     318.0
멕시코,슈와,76311,1990,2009,6,      30.9,      40.1,      22.2,      72.0,     304.0
멕시코,슈와,76311,1990,2009,7,      28.9,      36.4,      23.8,     194.0,     236.0
멕시코,슈와,76311,1990,2009,8,      28.3,      35.7,      23.3,     199.0,     247.0
멕시코,슈와,76311,1990,2009,9,      27.8,      35.3,      22.6,     118.0,     245.0
멕시코,슈와,76311,1990,2009,11,      21.2,      31.8,      12.5,      32.0,     229.0
멕시코,슈와,76311,1990,2009,12,      17.5,      28.2,       9.6,      31.0,     186.0
멕시코,슈와,76311,1990,2010,1,      16.9,      28.5,       8.8,      28.0,     223.0
멕시코,슈와,76311,1990,2010,2,      18.8,      29.9,      10.1,      30.0,     216.0
멕시코,슈와,76311,1990,2010,3,      21.1,      32.2,      11.4,       6.0,     272.0
멕시코,슈와,76311,1990,2010,4,      24.4,      35.6,      13.9,       6.0,     261.0
멕시코,슈와,76311,1990,2010,5,      28.1,      38.9,      17.6,       4.0,     317.0
멕시코,슈와,76311,1990,2010,6,      30.9,      40.1,      22.2,      74.0,     291.0
멕시코,슈와,76311,1990,2010,7,      29.0,      36.5,      23.9,     188.0,     235.0
멕시코,슈와,76311,1990,2010,8,      28.3,      35.9,      23.3,     198.0,     247.0
멕시코,슈와,76311,1990,2010,9,      27.9,      35.4,      22.7,     119.0,     243.0
멕시코,슈와,76311,1990,2010,10,      25.6,      35.3,      18.9,      51.0,     199.0
멕시코,슈와,76311,1990,2010,11,      21.2,      31.9,      12.6,      31.0,     231.0
멕시코,슈와,76311,1990,2010,12,      17.5,      28.2,       9.6,      30.0,     188.0
멕시코,슈와,76311,1990,2011,2,      18.8,      29.8,      10.0,      30.0,     217.0
멕시코,슈와,76311,1990,2011,4,      24.4,      35.5,      14.0,       4.0,     280.0
멕시코,슈와,76311,1990,2011,5,      28.2,      39.0,      17.5,       4.0,     317.0
멕시코,슈와,76311,1990,2011,7,      29.1,      36.6,      23.9,     186.0,     242.0
멕시코,슈와,76311,1990,2011,8,      28.4,      36.0,      23.4,     192.0,     246.0
멕시코,슈와,76311,1990,2011,9,      27.9,      35.4,      22.7,     121.0,     241.0
멕시코,슈와,76311,1990,2011,10,      25.6,      35.3,      18.8,      49.0,     255.0
멕시코,슈와,76311,1990,2011,11,      21.2,      32.0,      12.5,      30.0,     232.0
멕시코,슈와,76311,1990,2011,12,      17.5,      28.4,       9.6,      28.0,     191.0
멕시코,슈와,76311,1990,2012,1,      17.1,      28.6,       8.8,      26.0,     224.0
멕시코,슈와,76311,1990,2012,2,      18.8,      29.9,       9.9,      29.0,     219.0
멕시코,슈와,76311,1990,2012,3,      18.9,      30.1,      10.0,      28.0,     210.0
멕시코,슈와,76311,1990,2012,5,      28.2,      39.0,      17.5,       3.0,     318.0
멕시코,슈와,76311,1990,2012,6,      31.0,      40.2,      22.5,      68.0,     291.0
멕시코,슈와,76311,1990,2012,7,      29.1,      36.6,      24.0,     187.0,     232.0
멕시코,슈와,76311,1990,2012,8,      28.5,      36.0,      23.4,     190.0,     245.0
멕시코,슈와,76311,1990,2012,9,      28.0,      35.6,      22.7,     118.0,     243.0
멕시코,슈와,76311,1990,2012,10,      25.7,      35.5,      18.8,      48.0,     257.0
멕시코,슈와,76311,1990,2012,11,      21.2,      32.1,      12.5,      32.0,     233.0
멕시코,슈와,76311,1990,2012,12,      17.5,      28.4,       9.5,       3.0,     190.0
멕시코,슈와,76311,1990,2013,1,      17.1,      28.7,       8.7,      25.0,     224.0
멕시코,슈와,76311,1990,2013,2,      18.8,      30.0,       9.9,      28.0,     219.0
멕시코,슈와,76311,1990,2013,4,      24.6,      35.7,      14.1,       4.0,     281.0
멕시코,슈와,76311,1990,2013,5,      28.3,      39.1,      17.6,       3.0,     317.0
멕시코,슈와,76311,1990,2013,6,      31.1,      40.2,      22.6,      68.0,     289.0
멕시코,슈와,76311,1990,2013,7,      29.0,      36.6,      23.9,     192.0,     230.0
멕시코,슈와,76311,1990,2013,8,      28.5,      36.1,      23.4,     192.0,     244.0
멕시코,슈와,76311,1990,2013,9,      28.0,      35.6,      22.7,     118.0,     241.0
멕시코,슈와,76311,1990,2013,10,      25.7,      35.6,      18.8,      47.0,     257.0
멕시코,슈와,76311,1990,2013,11,      21.3,      32.2,      12.6,      31.0,     233.0
멕시코,슈와,76311,1990,2013,12,      17.5,      28.6,       9.5,      28.0,     190.0
멕시코,슈와,76311,1990,2014,1,      17.1,      28.7,       8.7,      24.0,     223.0
멕시코,슈와,76311,1990,2014,3,      21.4,      32.7,      11.4,       5.0,     264.0
멕시코,슈와,76311,1990,2014,4,      24.6,      35.8,      14.1,       3.0,     283.0
멕시코,슈와,76311,1990,2014,5,      28.3,      39.1,      17.7,       3.0,     318.0
멕시코,슈와,76311,1990,2014,6,      31.2,      40.3,      22.7,      70.0,     288.0
멕시코,슈와,76311,1990,2014,8,      28.4,      36.0,      23.5,     196.0,     244.0
멕시코,슈와,76311,1990,2014,9,      28.0,      35.6,      22.7,     116.0,     237.0
멕시코,슈와,76311,1990,2014,10,      25.7,      35.6,      18.7,      47.0,     255.0
멕시코,슈와,76311,1990,2014,11,      21.3,      32.1,      12.7,      32.0,     230.0
멕시코,슈와,76311,1990,2014,12,      17.6,      28.4,       9.6,      30.0,     188.0
멕시코,슈와,76311,1990,2015,2,      18.9,      30.1,       9.9,      26.0,     196.0
멕시코,슈와,76311,1990,2015,3,      21.5,      32.7,      11.5,       7.0,     212.0
멕시코,슈와,76311,1990,2015,4,      24.7,      35.8,      14.2,       3.0,     285.0
멕시코,슈와,76311,1990,2015,5,      28.4,      39.1,      17.7,       3.0,     295.0
멕시코,슈와,76311,1990,2015,6,      31.1,      40.3,      22.8,      73.0,     254.0
일본,슷스,47421,1981,2010,1,       3.9,      -0.3,,     112.0,      30.0
일본,슷스,47421,1981,2010,2,       3.7,       0.1,,      78.0,      47.0
일본,슷스,47421,1981,2010,3,       1.0,       3.5,,      59.0,     113.0
일본,슷스,47421,1981,2010,4,       6.4,      10.0,       2.8,      57.0,     171.0
일본,슷스,47421,1981,2010,5,      11.0,      15.1,       7.3,      68.0,     193.0
일본,슷스,47421,1981,2010,6,      14.9,      18.8,      11.8,      52.0,     181.0
일본,슷스,47421,1981,2010,7,      18.9,      22.3,      16.4,      88.0,     156.0
일본,슷스,47421,1981,2010,8,      21.1,      24.5,      18.4,     126.0,     163.0
일본,슷스,47421,1981,2010,9,      17.8,      21.3,      14.3,     138.0,     157.0
일본,슷스,47421,1981,2010,10,      11.9,      15.4,       8.2,     136.0,     128.0
일본,슷스,47421,1981,2010,11,       5.3,       8.3,       2.1,     142.0,      55.0
일본,슷스,47421,1981,2010,12,       1.4,       2.2,,     121.0,      29.0
중국,시닝,52866,1981,2010,1,      11.2,       2.0,,       2.0,     199.0
중국,시닝,52866,1981,2010,2,       2.7,       5.2,,       2.0,     200.0
중국,시닝,52866,1981,2010,3,       2.0,      10.1,,       9.0,     218.0
중국,시닝,52866,1981,2010,4,       8.0,      16.0,       1.6,      21.0,     233.0
중국,시닝,52866,1981,2010,5,      12.4,      19.9,       6.1,      52.0,     245.0
중국,시닝,52866,1981,2010,6,      15.4,      22.7,       9.4,      64.0,     228.0
중국,시닝,52866,1981,2010,7,      17.4,      24.8,      11.6,      81.0,     230.0
중국,시닝,52866,1981,2010,8,      16.5,      24.1,      11.0,      81.0,     232.0
중국,시닝,52866,1981,2010,9,      12.3,      19.3,       7.5,      61.0,     186.0
중국,시닝,52866,1981,2010,10,       6.4,      14.1,       1.3,      21.0,     198.0
중국,시닝,52866,1981,2010,11,,       8.4,,       4.0,     208.0
중국,시린하오터,54102,1981,2010,1,      23.5,,,       2.0,     204.0
중국,시린하오터,54102,1981,2010,2,      13.5,,,       2.0,     214.0
중국,시린하오터,54102,1981,2010,3,       5.4,       2.3,,       5.0,     261.0
중국,시린하오터,54102,1981,2010,4,       5.7,      13.4,,       8.0,     268.0
중국,시린하오터,54102,1981,2010,5,      13.5,      20.8,       5.9,      24.0,     295.0
중국,시린하오터,54102,1981,2010,6,      19.2,      25.9,      12.3,      46.0,     287.0
중국,시린하오터,54102,1981,2010,7,      21.6,      27.9,      15.7,      74.0,     284.0
중국,시린하오터,54102,1981,2010,8,      19.8,      26.5,      13.6,      60.0,     281.0
중국,시린하오터,54102,1981,2010,9,      13.3,      20.9,       6.6,      25.0,     263.0
중국,시린하오터,54102,1981,2010,10,       4.1,      11.7,,      10.0,     240.0
중국,시린하오터,54102,1981,2010,11,       6.4,       0.0,,       5.0,     202.0
중국,시사다오,59981,1981,2010,1,      23.5,      29.5,      17.5,      18.0,     205.0
중국,시사다오,59981,1981,2010,2,      24.1,      30.4,      17.5,       9.0,     216.0
중국,시사다오,59981,1981,2010,3,      25.9,      32.0,      16.5,      17.0,     262.0
중국,시사다오,59981,1981,2010,4,      27.9,      33.2,      22.1,      69.0,     272.0
중국,시사다오,59981,1981,2010,5,      29.0,      34.5,      22.8,     104.0,     276.0
중국,시사다오,59981,1981,2010,6,      29.3,      34.2,      23.3,     156.0,     255.0
중국,시사다오,59981,1981,2010,7,      29.1,      33.8,      20.8,     164.0,     264.0
중국,시사다오,59981,1981,2010,8,      28.8,      34.3,      20.5,     230.0,     242.0
중국,시사다오,59981,1981,2010,9,      28.3,      33.1,      22.6,     263.0,     214.0
중국,시사다오,59981,1981,2010,10,      27.3,      32.4,      20.5,     269.0,     204.0
중국,시사다오,59981,1981,2010,11,      26.1,      31.7,      20.5,     119.0,     173.0
일본,시오노미사키,47778,1981,2010,1,       8.0,      11.4,       4.8,     100.0,     189.0
일본,시오노미사키,47778,1981,2010,2,       8.5,      12.1,       5.0,     105.0,     178.0
일본,시오노미사키,47778,1981,2010,3,      11.3,      14.9,       7.7,     183.0,     188.0
일본,시오노미사키,47778,1981,2010,4,      15.7,      19.1,      12.3,     213.0,     192.0
일본,시오노미사키,47778,1981,2010,5,      19.1,      22.3,      16.3,     249.0,     189.0
일본,시오노미사키,47778,1981,2010,6,      22.0,      24.8,      19.7,     352.0,     143.0
일본,시오노미사키,47778,1981,2010,7,      25.5,      28.2,      23.5,     291.0,     189.0
일본,시오노미사키,47778,1981,2010,8,      26.7,      29.7,      24.5,     233.0,     235.0
일본,시오노미사키,47778,1981,2010,9,      24.4,      27.4,      22.0,     305.0,     172.0
일본,시오노미사키,47778,1981,2010,10,      19.8,      23.0,      17.0,     244.0,     170.0
일본,시오노미사키,47778,1981,2010,11,      15.3,      18.6,      12.2,     160.0,     164.0
일본,시오노미사키,47778,1981,2010,12,      10.5,      14.0,       7.3,      85.0,     193.0
멕시코,시우다드 빅토리아,76491,1981,2010,1,      16.2,      23.1,      10.5,      23.0,     162.0
멕시코,시우다드 빅토리아,76491,1981,2010,2,      18.5,      26.0,      12.4,      16.0,     178.0
멕시코,시우다드 빅토리아,76491,1981,2010,3,      21.8,      29.4,      15.0,      23.0,     207.0
멕시코,시우다드 빅토리아,76491,1981,2010,4,      25.1,      32.8,      17.9,       2.0,     198.0
멕시코,시우다드 빅토리아,76491,1981,2010,5,      27.4,      34.6,      20.7,     105.0,     218.0
멕시코,시우다드 빅토리아,76491,1981,2010,6,      28.7,      35.8,      22.0,     101.0,     241.0
멕시코,시우다드 빅토리아,76491,1981,2010,8,      28.7,      35.9,      21.8,     135.0,     247.0
멕시코,시우다드 빅토리아,76491,1981,2010,9,      26.3,      32.8,      20.7,     207.0,     205.0
멕시코,시우다드 빅토리아,76491,1981,2010,10,      23.4,      30.0,      18.0,      97.0,     212.0
멕시코,시우다드 빅토리아,76491,1981,2010,11,      19.9,      26.3,      14.0,      19.0,     190.0
멕시코,시우다드 빅토리아,76491,1981,2010,12,      16.4,      23.2,      11.0,     159.0,     160.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,1,      16.5,      29.7,       3.0,      22.0,     250.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,2,      17.2,      28.3,       4.0,      15.0,     239.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,3,      18.7,      33.2,       5.6,       3.0,     286.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,4,      22.1,      36.9,       8.0,       2.0,     301.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,5,      26.3,      40.0,      10.4,       5.0,     340.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,6,      30.2,      41.1,      16.0,       6.0,     331.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,8,      31.1,      40.9,      22.3,      80.0,     281.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,9,      30.2,      40.9,      19.5,      84.0,     281.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,10,      26.5,      39.3,      12.2,      25.0,     290.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,11,      21.2,      35.2,       6.6,      12.0,     253.0
멕시코,시우다드 오브레곤(SON.),76258,1981,2010,12,      17.0,      30.0,       7.9,      22.0,     165.0
멕시코,시우다드구스만,76656,1981,2010,1,      14.7,      25.5,       6.1,      26.0,     233.0
멕시코,시우다드구스만,76656,1981,2010,2,      16.0,      27.3,       6.4,       0.0,     246.0
멕시코,시우다드구스만,76656,1981,2010,3,      18.1,      29.7,       7.4,       0.0,     291.0
멕시코,시우다드구스만,76656,1981,2010,4,      20.1,      31.9,       9.3,       0.0,     290.0
멕시코,시우다드구스만,76656,1981,2010,5,      21.6,      32.7,      12.1,       0.0,     276.0
멕시코,시우다드구스만,76656,1981,2010,6,      21.5,      31.3,      15.6,     126.0,     205.0
멕시코,시우다드구스만,76656,1981,2010,7,      20.4,      28.1,      15.4,     162.0,     172.0
멕시코,시우다드구스만,76656,1981,2010,11,      17.2,      26.9,       9.4,      15.0,     243.0
멕시코,시우다드구스만,76656,1981,2010,12,      14.8,      25.5,       6.8,       6.0,     223.0
멕시코,시우다드구스만,76656,1982,2011,3,      18.1,      29.7,       7.4,       3.0,     291.0
멕시코,시우다드구스만,76656,1982,2011,4,      20.1,      31.9,       9.3,       2.0,     290.0
멕시코,시우다드구스만,76656,1982,2011,5,      21.7,      32.8,      12.3,      23.0,     276.0
멕시코,시우다드구스만,76656,1982,2011,6,      21.5,      30.3,      15.6,     129.0,     205.0
멕시코,시우다드구스만,76656,1982,2011,8,      20.4,      28.2,      15.3,     160.0,     187.0
멕시코,시우다드구스만,76656,1982,2011,9,      20.2,      27.7,      15.3,     147.0,     172.0
멕시코,시우다드구스만,76656,1982,2011,10,      19.4,      27.6,      13.3,      67.0,     219.0
멕시코,시우다드구스만,76656,1982,2011,11,      17.2,      26.9,       9.4,      15.0,     243.0
멕시코,시우다드구스만,76656,1982,2011,12,      14.8,      25.5,       6.8,       6.0,     225.0
멕시코,시우다드구스만,76656,1983,2012,1,      14.7,      25.4,       6.1,      23.0,     231.0
멕시코,시우다드구스만,76656,1983,2012,2,      16.0,      27.4,       6.5,      14.0,     242.0
멕시코,시우다드구스만,76656,1983,2012,3,      18.1,      29.7,       7.4,       3.0,     290.0
멕시코,시우다드구스만,76656,1983,2012,5,      21.7,      32.9,      12.3,      23.0,     280.0
멕시코,시우다드구스만,76656,1983,2012,6,      21.5,      30.3,      15.6,     131.0,     206.0
멕시코,시우다드구스만,76656,1983,2012,7,      20.4,      28.2,      15.5,     167.0,     173.0
멕시코,시우다드구스만,76656,1983,2012,8,      20.4,      28.2,      15.4,     162.0,     185.0
멕시코,시우다드구스만,76656,1983,2012,9,      20.2,      27.7,      15.4,     146.0,     172.0
멕시코,시우다드구스만,76656,1983,2012,10,      19.5,      27.7,      13.4,      68.0,     221.0
멕시코,시우다드구스만,76656,1983,2012,11,      17.2,      26.9,       9.5,      13.0,     242.0
멕시코,시우다드구스만,76656,1983,2012,12,      14.9,      25.6,       6.8,       6.0,     226.0
멕시코,시우다드구스만,76656,1984,2013,1,      14.8,      25.5,       6.2,      25.0,     231.0
멕시코,시우다드구스만,76656,1984,2013,3,      18.2,      29.8,       7.5,       3.0,     288.0
멕시코,시우다드구스만,76656,1984,2013,4,      20.2,      31.9,       9.4,       1.0,     293.0
멕시코,시우다드구스만,76656,1984,2013,5,      21.2,      32.9,      12.3,      20.0,     284.0
멕시코,시우다드구스만,76656,1984,2013,6,      21.5,      30.3,      15.6,     132.0,     205.0
멕시코,시우다드구스만,76656,1984,2013,8,      20.4,      28.2,      15.4,     164.0,     186.0
멕시코,시우다드구스만,76656,1984,2013,9,      20.2,      27.7,      15.4,     151.0,     171.0
