
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 1990년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
오만,마시라,41288,2000,2000,3,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
오만,마시라,41288,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,마우메레 와이 오티,97300,1991,2010,3,      27.3,      31.1,      24.0,      38.0,     190.0
인도네시아,마우메레 와이 오티,97300,1991,2010,4,      27.5,      31.8,      24.0,     103.0,     216.0
인도네시아,마우메레 와이 오티,97300,1991,2010,5,      27.5,      31.8,      24.0,     103.0,     216.0
인도네시아,마우메레 와이 오티,97300,1991,2010,6,      26.9,      31.5,       3.2,      50.0,     243.0
인도네시아,마우메레 와이 오티,97300,1991,2010,9,      28.6,      33.5,       4.4,      27.0,     271.0
인도네시아,마우메레 와이 오티,97300,1991,2010,11,      29.0,      33.6,      25.2,     579.0,     225.0
인도네시아,마우메레 와이 오티,97300,1991,2010,12,      27.9,      31.9,      24.7,     117.0,     161.0
인도네시아,마우메레 와이 오티,97300,1991,2012,1,      27.3,      31.0,       4.4,     159.0,     158.0
인도네시아,마우메레 와이 오티,97300,1992,2011,1,      27.3,      31.0,      24.4,     110.0,     158.0
인도네시아,마우메레 와이 오티,97300,1992,2011,6,      26.9,      31.5,      23.2,       0.0,     245.0
인도네시아,마우메레 와이 오티,97300,1992,2011,7,      26.4,      31.2,       2.6,       8.0,     258.0
인도네시아,마우메레 와이 오티,97300,1992,2011,10,      28.6,      33.5,      24.6,      35.0,     276.0
인도네시아,마우메레 와이 오티,97300,1992,2011,11,      29.0,      33.6,      25.3,      72.0,     229.0
인도네시아,마우메레 와이 오티,97300,1992,2011,12,      27.9,      31.9,      24.8,     200.0,     162.0
인도네시아,마우메레 와이 오티,97300,1993,2012,2,      27.3,      30.9,      24.5,     156.0,     162.0
인도네시아,마우메레 와이 오티,97300,1993,2012,3,      27.3,      30.9,      24.5,     156.0,     162.0
인도네시아,마우메레 와이 오티,97300,1993,2012,4,      27.0,      31.4,      23.4,      21.0,     239.0
인도네시아,마우메레 와이 오티,97300,1993,2012,5,      27.5,      31.9,      24.0,      27.0,     255.0
인도네시아,마우메레 와이 오티,97300,1993,2012,6,      26.8,      31.4,      23.2,       9.0,     249.0
인도네시아,마우메레 와이 오티,97300,1993,2012,7,      26.4,      31.1,      22.6,       8.0,     258.0
인도네시아,마우메레 와이 오티,97300,1993,2012,8,      26.5,      31.6,      22.3,       3.0,     281.0
인도네시아,마우메레 와이 오티,97300,1993,2012,9,      27.0,      31.5,      23.4,       9.0,     251.0
인도네시아,마우메레 와이 오티,97300,1993,2012,10,      28.5,      33.5,      24.5,      33.0,     275.0
인도네시아,마우메레 와이 오티,97300,1993,2012,11,      29.0,      33.6,      25.3,      72.0,     233.0
인도네시아,마우메레 와이 오티,97300,1993,2012,12,      28.5,      32.0,       4.8,     204.0,     163.0
인도네시아,마우메레 와이 오티,97300,1994,2013,1,      27.2,      30.8,      24.5,     176.0,     155.0
인도네시아,마우메레 와이 오티,97300,1994,2013,2,      27.3,      30.9,      24.5,     168.0,     163.0
인도네시아,마우메레 와이 오티,97300,1994,2013,3,      27.2,      31.1,      24.2,     166.0,     263.0
인도네시아,마우메레 와이 오티,97300,1994,2013,4,      27.0,      31.5,       3.5,      28.0,     240.0
인도네시아,마우메레 와이 오티,97300,1994,2013,5,      27.5,      31.9,      24.1,      31.0,     255.0
인도네시아,마우메레 와이 오티,97300,1994,2013,6,      26.8,      31.3,       3.3,      12.0,     248.0
인도네시아,마우메레 와이 오티,97300,1994,2013,7,      26.4,      31.1,      22.7,       8.0,     259.0
인도네시아,마우메레 와이 오티,97300,1994,2013,8,      26.4,      31.6,      22.3,       5.0,     285.0
인도네시아,마우메레 와이 오티,97300,1994,2013,10,      28.5,      33.5,      24.6,      36.0,     277.0
인도네시아,마우메레 와이 오티,97300,1994,2013,11,      28.9,      33.6,      25.3,      73.0,     234.0
인도네시아,마우메레 와이 오티,97300,1994,2013,12,      28.5,      31.9,      24.9,     205.0,     164.0
인도네시아,마우메레 와이 오티,97300,1995,2014,1,      27.2,      30.9,      24.5,     176.0,     157.0
인도네시아,마우메레 와이 오티,97300,1995,2014,2,      27.3,      30.9,      24.5,     171.0,     162.0
인도네시아,마우메레 와이 오티,97300,1995,2014,3,      27.2,      31.1,      24.2,     164.0,     264.0
인도네시아,마우메레 와이 오티,97300,1995,2014,4,      27.1,      31.5,      23.6,      32.0,     240.0
인도네시아,마우메레 와이 오티,97300,1995,2014,6,      26.8,      31.4,      23.4,      12.0,     248.0
인도네시아,마우메레 와이 오티,97300,1995,2014,7,      26.5,      31.1,      22.8,       9.0,     262.0
인도네시아,마우메레 와이 오티,97300,1995,2014,8,      26.4,      31.7,      22.4,       5.0,     289.0
인도네시아,마우메레 와이 오티,97300,1995,2014,9,      27.0,      31.7,      23.5,       8.0,     259.0
인도네시아,마우메레 와이 오티,97300,1995,2014,10,      28.5,      33.6,      24.7,      36.0,     282.0
인도네시아,마우메레 와이 오티,97300,1995,2014,11,      28.9,      33.6,      25.3,      75.0,     233.0
인도네시아,마우메레 와이 오티,97300,1995,2014,12,      28.8,      33.5,      25.3,      78.0,     228.0
인도네시아,마우메레 와이 오티,97300,1996,2015,1,      26.9,      31.5,      23.6,      29.0,     240.0
인도네시아,마우메레 와이 오티,97300,1996,2015,3,      28.5,      33.5,      24.7,      39.0,     277.0
인도네시아,마우메레 와이 오티,97300,1996,2015,4,      27.1,      31.6,      23.7,      38.0,     238.0
인도네시아,마우메레 와이 오티,97300,1996,2015,5,      27.5,      32.0,      24.2,      31.0,     257.0
인도네시아,마우메레 와이 오티,97300,1996,2015,6,      26.8,      31.4,      22.3,      12.0,     250.0
세네갈,마탐,61630,1991,2000,2,,      36.0,,       0.0,     252.0
세네갈,마탐,61630,2000,2000,4,      33.2,      42.0,       4.4,       0.0,     279.0
멕시코,마틀라파,76585,1991,2010,11,      21.0,      27.2,      15.5,      85.0,     151.0
멕시코,마틀라파,76585,1991,2012,11,      21.0,      27.1,      15.5,      85.0,     149.0
멕시코,마틀라파,76585,1991,2013,11,      20.1,      27.2,      21.6,     100.0,     147.0
멕시코,마틀라파,76585,1991,2014,11,      20.8,      27.1,      21.1,     100.0,     143.0
멕시코,마틀라파,76585,1992,2009,12,      18.2,      24.7,      13.4,      56.0,     145.0
멕시코,마틀라파,76585,1992,2010,12,      18.4,      24.6,      13.3,      57.0,     141.0
멕시코,마틀라파,76585,1992,2011,12,      18.4,      24.6,      13.3,      57.0,     141.0
멕시코,마틀라파,76585,1992,2012,12,      18.4,      24.6,      13.3,      56.0,     141.0
멕시코,마틀라파,76585,1992,2013,12,      18.3,      24.7,      13.3,      48.0,     139.0
멕시코,마틀라파,76585,1992,2014,12,      24.0,      24.6,      13.5,      46.0,     140.0
멕시코,마틀라파,76585,1993,2008,5,      27.9,      35.3,      21.9,     147.0,     215.0
멕시코,마틀라파,76585,1993,2008,8,      27.3,      34.0,      22.0,     258.0,     217.0
멕시코,마틀라파,76585,1993,2009,5,      27.9,      35.4,      22.0,     145.0,     217.0
멕시코,마틀라파,76585,1993,2009,6,      28.1,      35.1,      22.7,     219.0,     205.0
멕시코,마틀라파,76585,1993,2009,7,      27.1,      33.9,      21.2,     260.0,     219.0
멕시코,마틀라파,76585,1993,2009,8,      27.3,      34.2,      22.0,     255.0,     119.0
멕시코,마틀라파,76585,1993,2009,9,      26.0,      32.4,      21.5,     386.0,     171.0
멕시코,마틀라파,76585,1993,2010,5,      27.9,      35.3,      22.0,     144.0,     216.0
멕시코,마틀라파,76585,1993,2010,7,      27.1,      33.8,      22.0,     282.0,     214.0
멕시코,마틀라파,76585,1993,2010,8,      27.3,      34.2,      22.0,     252.0,     123.0
멕시코,마틀라파,76585,1993,2010,9,      26.0,      30.5,      21.5,     388.0,     170.0
멕시코,마틀라파,76585,1993,2011,5,      27.9,      35.4,      22.0,     143.0,     216.0
멕시코,마틀라파,76585,1993,2011,6,      28.1,      35.3,      22.7,     224.0,     207.0
멕시코,마틀라파,76585,1993,2011,7,      27.1,      33.8,      22.0,     294.0,     213.0
멕시코,마틀라파,76585,1993,2011,8,      27.3,      34.2,      22.0,     249.0,     219.0
멕시코,마틀라파,76585,1993,2011,9,      26.0,      32.4,      21.5,     381.0,     172.0
멕시코,마틀라파,76585,1993,2012,5,      27.9,      35.4,      22.0,     142.0,     216.0
멕시코,마틀라파,76585,1993,2012,6,      28.0,      35.3,      22.7,     217.0,     207.0
멕시코,마틀라파,76585,1993,2012,7,      27.8,      33.8,      22.0,     295.0,     212.0
멕시코,마틀라파,76585,1993,2012,8,      27.2,      34.2,      22.0,     255.0,     219.0
멕시코,마틀라파,76585,1993,2012,9,      26.0,      32.4,      20.7,     380.0,     172.0
멕시코,마틀라파,76585,1993,2013,6,      27.9,      35.3,      22.7,     218.0,     208.0
멕시코,마틀라파,76585,1993,2013,7,      26.8,      33.6,      22.0,     305.0,     213.0
멕시코,마틀라파,76585,1993,2013,8,      27.1,      34.2,      22.0,     264.0,     219.0
멕시코,마틀라파,76585,1993,2013,9,      25.9,      32.3,      21.5,     404.0,     168.0
멕시코,마틀라파,76585,1993,2014,5,      27.6,      35.1,      21.9,     138.0,     211.0
멕시코,마틀라파,76585,1993,2014,9,      26.0,      33.3,      21.6,     533.0,     166.0
멕시코,마틀라파,76585,1993,2015,5,      27.6,      35.0,      22.0,     146.0,     208.0
멕시코,마틀라파,76585,1993,2015,6,      27.8,      35.1,      22.7,     212.0,     204.0
멕시코,마틀라파,76585,1994,2008,1,      17.8,      24.7,      12.6,      52.0,      80.0
멕시코,마틀라파,76585,1994,2008,3,      22.7,      29.9,      15.6,      25.0,     164.0
멕시코,마틀라파,76585,1994,2009,1,      17.9,      23.9,      12.7,      57.0,     148.0
멕시코,마틀라파,76585,1994,2009,2,      19.6,      27.0,      14.0,      56.0,     156.0
멕시코,마틀라파,76585,1994,2009,4,      25.7,      33.2,      19.3,     102.0,     190.0
멕시코,마틀라파,76585,1994,2010,2,      19.6,      26.7,      13.9,      58.0,     152.0
멕시코,마틀라파,76585,1994,2010,3,      22.6,      29.8,      16.5,      54.0,     165.0
멕시코,마틀라파,76585,1994,2010,4,      25.7,      33.0,      19.3,     107.0,     187.0
멕시코,마틀라파,76585,1994,2011,1,      17.8,      24.6,      13.2,      52.0,     144.0
멕시코,마틀라파,76585,1994,2011,2,      19.5,      26.7,      13.9,      56.0,     152.0
멕시코,마틀라파,76585,1994,2011,4,      25.7,      33.3,      19.4,     106.0,     189.0
멕시코,마틀라파,76585,1994,2012,1,      17.8,      25.9,      13.2,      53.0,     143.0
멕시코,마틀라파,76585,1994,2012,2,      19.5,      26.7,      14.0,      56.0,     149.0
멕시코,마틀라파,76585,1994,2012,3,      22.6,      30.0,      16.6,      53.0,     168.0
멕시코,마틀라파,76585,1994,2012,4,      25.7,      33.4,      19.4,     107.0,     190.0
멕시코,마틀라파,76585,1994,2013,1,      17.8,      24.6,      13.9,      48.0,     143.0
멕시코,마틀라파,76585,1994,2013,2,      19.5,      26.7,      14.1,      56.0,     147.0
멕시코,마틀라파,76585,1994,2013,3,      22.5,      30.0,      15.7,      52.0,     167.0
멕시코,마틀라파,76585,1994,2013,4,      25.8,      33.3,      19.4,     103.0,     189.0
멕시코,마틀라파,76585,1994,2014,1,      17.8,      24.5,      13.1,      47.0,     144.0
멕시코,마틀라파,76585,1994,2014,3,      22.4,      29.9,      16.6,      55.0,     167.0
멕시코,마틀라파,76585,1994,2014,4,      25.6,      33.3,      19.4,     103.0,     188.0
멕시코,마틀라파,76585,1994,2014,6,      27.8,      35.2,      22.7,     221.0,     205.0
멕시코,마틀라파,76585,1994,2015,1,      17.8,      24.3,      13.1,      49.0,     142.0
멕시코,마틀라파,76585,1994,2015,3,      22.4,      29.8,      15.8,      60.0,     163.0
멕시코,마틀라파,76585,1994,2015,4,      25.7,      33.3,      19.5,      94.0,     185.0
멕시코,마틀라파,76585,1998,2011,3,      24.2,      32.7,      18.2,       4.0,     297.0
오만,말뮬,41304,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,3,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
오만,말뮬,41304,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,메나도 삼 라툴앙이,97014,1995,2008,10,      26.9,      31.3,      23.3,,     199.0
인도네시아,메라우케 모파,97980,1994,2013,1,      27.6,      31.5,      24.1,     324.0,     131.0
인도네시아,메라우케 모파,97980,1994,2013,2,      27.3,      31.1,      24.3,     322.0,     115.0
인도네시아,메라우케 모파,97980,1994,2013,3,      27.4,      31.2,      24.4,     349.0,     124.0
인도네시아,메라우케 모파,97980,1994,2013,4,      27.4,      31.3,      24.1,     264.0,     134.0
인도네시아,메라우케 모파,97980,1994,2013,5,      26.9,      30.9,      23.8,     151.0,     138.0
인도네시아,메라우케 모파,97980,1994,2013,6,      25.9,      29.9,      23.0,      68.0,     120.0
인도네시아,메라우케 모파,97980,1994,2013,8,      25.5,      29.6,      21.5,      26.0,     153.0
인도네시아,메라우케 모파,97980,1994,2013,10,      27.1,      32.0,      23.3,      85.0,     225.0
인도네시아,메라우케 모파,97980,1994,2013,11,      27.8,      32.4,      23.9,     143.0,     165.0
인도네시아,메라우케 모파,97980,1994,2013,12,      27.9,      32.2,      24.4,     209.0,     156.0
인도네시아,메라우케 모파,97980,1999,2008,1,      27.5,      31.4,      23.8,     320.0,     152.0
인도네시아,메라우케 모파,97980,1999,2008,4,      27.2,      31.2,      24.2,     257.0,     156.0
인도네시아,메라우케 모파,97980,1999,2008,5,      27.1,      31.1,      24.1,     238.0,     152.0
인도네시아,메라우케 모파,97980,1999,2008,6,      27.1,      31.1,      24.1,     238.0,     150.0
인도네시아,메라우케 모파,97980,1999,2008,8,      25.1,      29.1,      22.0,      36.0,     151.0
인도네시아,메라우케 모파,97980,1999,2008,10,      25.2,      29.5,      22.0,      16.0,     160.0
인도네시아,메라우케 모파,97980,1999,2008,11,      25.3,      29.4,      22.2,      39.0,     159.0
인도네시아,메라우케 모파,97980,2000,2009,1,      27.5,      31.5,      23.9,     320.0,     152.0
인도네시아,메라우케 모파,97980,2000,2009,2,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,메라우케 모파,97980,2000,2009,3,      27.3,      31.1,      24.4,     378.0,     140.0
인도네시아,메라우케 모파,97980,2000,2009,4,      27.4,      31.2,      24.4,      70.0,     299.0
